,job_name,norm_job_submit_time,ddl,A100,GTX2080Ti,V100,gpu_milli
929,openb-pod-4550,0,inf,8010.0,12962,21207,1000
930,openb-pod-6384,0,3354.0,1300.0,2090,3398,1000
931,openb-pod-4761,0,32035.0,11035.0,20698,26590,1000
932,openb-pod-5113,0,inf,4269.0,8424,10880,1000
933,openb-pod-6464,0,inf,2460.0,4493,6432,1000
934,openb-pod-6965,0,inf,2695.0,4459,6939,1000
935,openb-pod-3454,0,inf,2456.0,4375,6236,1000
936,openb-pod-2395,0,inf,3371.0,6480,8198,650
937,openb-pod-1569,0,inf,1945.0,2796,4671,320
938,openb-pod-1380,0,inf,1859.0,2907,4567,480
939,openb-pod-7299,0,inf,16662.0,29578,40018,1000
940,openb-pod-5606,0,inf,2951.0,4882,7827,1000
941,openb-pod-4021,0,inf,1230.0,2058,3263,1000
942,openb-pod-4754,0,inf,2027.0,3494,5182,1000
943,openb-pod-3459,0,inf,3611.0,6155,9190,1000
944,openb-pod-6415,0,59008.0,20102.0,29313,50958,1000
945,openb-pod-7590,0,inf,1287.0,2433,3096,1000
946,openb-pod-3036,0,inf,65758.0,95655,171683,320
947,openb-pod-5542,0,inf,1139.0,1949,2921,1000
948,openb-pod-5496,0,inf,7086.0,11408,18253,1000
949,openb-pod-1806,0,inf,29695.0,47490,76505,810
950,openb-pod-4123,0,11689.0,4005.0,5980,10096,1000
951,openb-pod-1307,0,inf,1176.0,2031,2906,810
952,openb-pod-7272,0,2023.0,1139.0,2148,2755,1000
953,openb-pod-4292,0,inf,2339.0,4025,5683,1000
954,openb-pod-7670,0,inf,2437.0,3661,6022,1000
955,openb-pod-3664,0,inf,4445.0,8095,11716,1000
956,openb-pod-4613,0,inf,514870.0,762575,1322836,1000
957,openb-pod-5520,0,inf,1251.0,1790,3154,1000
958,openb-pod-5602,0,8197.0,4445.0,8720,10888,1000
959,openb-pod-4809,0,inf,2704.0,4989,6905,1000
960,openb-pod-2887,0,inf,3007.0,4590,7433,470
961,openb-pod-2448,0,inf,1209.0,1981,2956,320
962,openb-pod-5929,0,inf,1305.0,2379,3224,1000
963,openb-pod-4873,0,inf,1555.0,2916,3965,1000
964,openb-pod-4669,0,inf,5702.0,8067,14451,1000
965,openb-pod-5191,0,2074.0,1374.0,1983,3578,1000
966,openb-pod-7197,0,inf,1364.0,1959,3609,1000
967,openb-pod-6746,0,inf,3061.0,6052,7618,1000
968,openb-pod-4315,0,inf,12786.0,23438,31599,1000
969,openb-pod-4247,0,inf,2207.0,3124,5674,1000
970,openb-pod-3465,0,inf,1252.0,1775,3298,1000
971,openb-pod-6263,0,inf,4063.0,6537,10499,1000
972,openb-pod-1302,0,inf,1772.0,2621,4440,650
973,openb-pod-4205,0,inf,3879.0,5967,9453,1000
974,openb-pod-1287,0,inf,5366.0,9062,13674,320
975,openb-pod-4614,0,inf,1255.0,1944,3293,1000
976,openb-pod-6855,0,inf,3829.0,6701,9300,1000
977,openb-pod-6089,0,inf,1380.0,2371,3558,1000
978,openb-pod-1541,0,inf,133432.0,258789,334622,810
979,openb-pod-7973,0,inf,1272.0,2099,3080,1000
980,openb-pod-3990,0,inf,1327.0,2597,3329,1000
981,openb-pod-7663,0,inf,1096.0,1896,2810,1000
982,openb-pod-4698,0,inf,1455.0,2844,3578,1000
983,openb-pod-1793,0,inf,2510.0,4719,6530,110
984,openb-pod-4371,0,inf,2849.0,5300,7337,1000
985,openb-pod-1567,0,4341.0,1981.0,3656,5013,650
986,openb-pod-8053,0,inf,7177.0,11589,18300,1000
987,openb-pod-1401,0,inf,1020.0,1870,2587,470
988,openb-pod-4090,0,inf,1756.0,2760,4509,1000
989,openb-pod-7873,0,inf,1867.0,2780,4579,1000
990,openb-pod-6970,0,inf,3027.0,4928,7328,1000
991,openb-pod-3239,0,inf,1165.0,2162,3019,370
992,openb-pod-5464,0,inf,1071.0,1811,2826,1000
993,openb-pod-4061,0,inf,7512.0,11931,19512,1000
994,openb-pod-3905,0,inf,4325.0,8151,10536,1000
995,openb-pod-3570,0,27623.0,13408.0,21296,34072,1000
996,openb-pod-1440,0,inf,15092.0,23450,39310,810
997,openb-pod-3402,0,inf,5184.0,10122,12642,230
998,openb-pod-5783,0,inf,1357.0,1926,3532,1000
999,openb-pod-3930,0,10432.0,4278.0,8496,10471,1000
1000,openb-pod-4005,0,inf,2101.0,4163,5259,1000
1001,openb-pod-6250,0,inf,2353.0,3792,5866,1000
1002,openb-pod-6473,0,inf,1916.0,3586,4935,1000
1003,openb-pod-2792,0,inf,2598.0,4931,6681,110
1004,openb-pod-7198,0,inf,8937.0,12885,22767,1000
1005,openb-pod-2757,0,6242.0,3614.0,6591,9535,110
1006,openb-pod-2006,0,inf,1138.0,1677,2957,650
1007,openb-pod-7440,0,8617.0,2940.0,4814,7745,1000
1008,openb-pod-4568,0,inf,2480.0,4661,6013,1000
1009,openb-pod-5051,0,inf,2167.0,3421,5662,1000
1010,openb-pod-3763,0,inf,3218.0,4897,8368,1000
1011,openb-pod-3362,0,inf,4911.0,8121,12409,470
1012,openb-pod-5749,0,inf,2288.0,3279,5790,1000
1013,openb-pod-6533,0,inf,4708.0,8073,12171,1000
1014,openb-pod-7222,0,inf,3979.0,6718,9565,1000
1015,openb-pod-5531,0,6022.0,2171.0,3748,5450,1000
1016,openb-pod-8076,0,inf,1280.0,2292,3241,1000
1017,openb-pod-1263,0,inf,2885.0,4689,7041,810
1018,openb-pod-5427,0,inf,93426.0,171774,238837,1000
1019,openb-pod-6153,0,inf,2034.0,3087,5274,1000
1020,openb-pod-4621,0,inf,13705.0,25580,36095,1000
1021,openb-pod-2327,0,inf,9663.0,15653,25567,330
1022,openb-pod-7061,0,inf,2261.0,3501,5739,1000
1023,openb-pod-3195,0,inf,2067.0,3314,4998,650
1024,openb-pod-5356,0,inf,3986.0,6998,9668,1000
1025,openb-pod-3575,0,inf,1076.0,1641,2768,1000
1026,openb-pod-4837,0,inf,23167.0,45898,60389,1000
1027,openb-pod-1609,0,inf,2879.0,5737,7541,160
1028,openb-pod-7200,0,inf,3271.0,5001,8526,1000
1029,openb-pod-3761,0,inf,1252.0,1838,3298,1000
1030,openb-pod-6160,0,inf,1989.0,2878,5129,1000
1031,openb-pod-6743,0,14773.0,6540.0,11418,15723,1000
1032,openb-pod-5395,0,inf,4649.0,8896,11775,1000
1033,openb-pod-6589,0,inf,1797.0,2806,4736,1000
1034,openb-pod-2771,0,inf,4468.0,6748,11434,470
1035,openb-pod-6145,0,inf,2006.0,3635,4938,1000
1036,openb-pod-3022,0,inf,1013.0,1809,2637,320
1037,openb-pod-6558,0,inf,1421.0,2729,3557,1000
1038,openb-pod-5453,0,inf,2172.0,3237,5366,1000
1039,openb-pod-5719,0,inf,15800.0,22616,40921,1000
1040,openb-pod-6693,0,inf,22833.0,35949,56040,1000
1041,openb-pod-5056,0,11690.0,9271.0,14323,22800,1000
1042,openb-pod-1997,0,inf,3133.0,4512,8295,810
1043,openb-pod-5139,0,inf,3131.0,4802,7606,1000
1044,openb-pod-3267,0,inf,13274.0,19325,33490,810
1045,openb-pod-5271,0,inf,2122.0,2986,5240,1000
1046,openb-pod-1369,0,inf,1200.0,1751,2949,460
1047,openb-pod-2173,0,inf,78199.0,115040,191775,550
1048,openb-pod-6885,0,inf,11588.0,18720,28068,1000
1049,openb-pod-5957,0,inf,2039802.0,3008326,5298811,1000
1050,openb-pod-3171,0,inf,18958.0,36056,46306,810
1051,openb-pod-5015,0,inf,1440.0,2374,3788,1000
1052,openb-pod-1935,0,inf,1042.0,1670,2627,810
1053,openb-pod-4941,0,inf,2043.0,3628,4944,1000
1054,openb-pod-4919,0,inf,2059.0,3737,5475,1000
1055,openb-pod-5359,0,inf,1065.0,1966,2818,1000
1056,openb-pod-7008,0,inf,17636.0,29172,45115,1000
1057,openb-pod-6802,0,18737.0,7225.0,11758,17497,1000
1058,openb-pod-3596,0,inf,3613.0,6079,9166,1000
1059,openb-pod-6094,0,inf,4349.0,6389,11383,1000
1060,openb-pod-2025,0,inf,3238836.0,5517778,8502479,470
1061,openb-pod-7701,0,inf,4445.0,7020,11150,1000
1062,openb-pod-2301,0,inf,13638.0,25178,34322,650
1063,openb-pod-7812,0,inf,1379.0,2739,3487,1000
1064,openb-pod-4539,0,inf,1695.0,2957,4491,1000
1065,openb-pod-7501,0,inf,2940.0,5775,7457,1000
1066,openb-pod-2133,0,inf,16793.0,30550,41260,320
1067,openb-pod-6216,0,inf,4477.0,7756,11083,1000
1068,openb-pod-7966,0,inf,116945.0,229069,295287,1000
1069,openb-pod-6340,0,inf,1958.0,3357,4988,1000
1070,openb-pod-2335,0,inf,2554.0,4613,6537,230
1071,openb-pod-8032,0,inf,10720.0,15132,27261,1000
1072,openb-pod-6343,0,6507.0,3659.0,6632,9580,1000
1073,openb-pod-2923,0,inf,1128.0,2047,2724,810
1074,openb-pod-2222,0,inf,12449.0,24719,30119,810
1075,openb-pod-4291,0,inf,34061.0,56319,90148,1000
1076,openb-pod-2583,0,3281.0,1659.0,3262,4376,470
1077,openb-pod-2015,0,inf,7718.0,12896,18550,220
1078,openb-pod-7879,0,inf,1431.0,2773,3605,1000
1079,openb-pod-6986,0,9365.0,3660.0,6570,9654,1000
1080,openb-pod-1251,0,inf,3426.0,6531,8755,330
1081,openb-pod-1270,0,inf,1232.0,1956,3014,470
1082,openb-pod-6164,0,inf,2328.0,3675,5697,1000
1083,openb-pod-4756,0,inf,21635.0,38299,56970,1000
1084,openb-pod-1493,0,11944.0,5491.0,10331,13841,320
1085,openb-pod-7246,0,3292.0,1560.0,2946,4032,1000
1086,openb-pod-7191,0,inf,5937.0,8529,15188,1000
1087,openb-pod-5421,0,inf,1862.0,2615,4783,1000
1088,openb-pod-7620,0,2784.0,1867.0,3727,4816,1000
1089,openb-pod-1814,0,inf,2427.0,4747,6027,160
1090,openb-pod-5371,0,inf,3537.0,6657,8651,1000
1091,openb-pod-1416,0,inf,1766.0,3316,4306,460
1092,openb-pod-2662,0,inf,1086.0,1581,2649,810
1093,openb-pod-4975,0,inf,4381.0,7220,11596,1000
1094,openb-pod-1200,0,inf,1053.0,1949,2636,810
1095,openb-pod-4102,0,inf,1797.0,3566,4392,1000
1096,openb-pod-5632,0,inf,4439.0,8279,11220,1000
1097,openb-pod-6805,0,inf,2288.0,3631,5837,1000
1098,openb-pod-3211,0,inf,1131.0,2002,2941,810
1099,openb-pod-3127,0,inf,2636.0,3984,6558,110
1100,openb-pod-7626,0,inf,4005.0,7236,10027,1000
1101,openb-pod-6581,0,inf,3600.0,5816,9298,1000
1102,openb-pod-3513,0,inf,11111.0,16136,28553,1000
1103,openb-pod-7481,0,inf,5396.0,7707,13716,1000
1104,openb-pod-6135,0,inf,2028.0,2987,5092,1000
1105,openb-pod-2868,0,inf,1456.0,2272,3582,320
1106,openb-pod-7458,0,inf,1065.0,1678,2787,1000
1107,openb-pod-3637,0,inf,3180.0,4802,8231,1000
1108,openb-pod-7881,0,inf,2450.0,4675,6183,1000
1109,openb-pod-5694,0,inf,1515.0,2785,3961,1000
1110,openb-pod-3332,0,inf,52559.0,104122,138038,460
1111,openb-pod-5680,0,inf,1151.0,1882,2814,1000
1112,openb-pod-7207,0,inf,54451.0,78894,144650,1000
1113,openb-pod-6659,0,inf,2479.0,4588,6496,1000
1114,openb-pod-7543,0,inf,2541.0,4995,6411,1000
1115,openb-pod-6498,0,inf,6393.0,11786,16172,1000
1116,openb-pod-7069,0,inf,7317.0,11188,19037,1000
1117,openb-pod-1742,0,inf,2917.0,5612,7417,810
1118,openb-pod-4812,0,inf,1305.0,2087,3337,1000
1119,openb-pod-4311,0,inf,1486.0,2687,3910,1000
1120,openb-pod-5463,0,inf,12479.0,23960,32264,1000
1121,openb-pod-4077,0,inf,4084.0,7931,9807,1000
1122,openb-pod-3795,0,inf,3660.0,6490,9323,1000
1123,openb-pod-5133,0,inf,3601.0,5939,9041,1000
1124,openb-pod-6951,0,inf,3999.0,5637,10293,1000
1125,openb-pod-6800,0,2296.0,1207.0,1826,3076,1000
1126,openb-pod-6684,0,inf,1381.0,2211,3316,1000
1127,openb-pod-5170,0,inf,31870.0,48060,81534,1000
1128,openb-pod-6309,0,inf,1327.0,2027,3319,1000
1129,openb-pod-1745,0,inf,1172.0,2328,2971,810
1130,openb-pod-6645,0,inf,1984.0,3180,4907,1000
1131,openb-pod-3605,0,inf,2270.0,3526,5690,1000
1132,openb-pod-8071,0,inf,8776.0,13311,21578,1000
1133,openb-pod-5640,0,inf,3485.0,5775,8438,1000
1134,openb-pod-7227,0,inf,69313.0,117924,167050,1000
1135,openb-pod-4253,0,inf,2121.0,4219,5282,1000
1136,openb-pod-4899,0,inf,6295.0,12194,16091,1000
1137,openb-pod-7848,0,inf,2301.0,4049,5618,1000
1138,openb-pod-5064,0,inf,5740.0,10795,14968,1000
1139,openb-pod-3943,0,inf,8937.0,15520,22450,1000
1140,openb-pod-8030,0,inf,40251.0,65852,101881,1000
1141,openb-pod-5411,0,inf,2814.0,4371,6782,1000
1142,openb-pod-7657,0,inf,6943.0,10246,18076,1000
1143,openb-pod-6681,0,inf,4045.0,6865,10323,1000
1144,openb-pod-1090,0,inf,17013.0,28816,42127,220
1145,openb-pod-6938,0,inf,1322.0,1863,3432,1000
1146,openb-pod-8097,0,5915.0,4004.0,5952,10022,1000
1147,openb-pod-1652,0,inf,1710.0,2576,4158,470
1148,openb-pod-5689,0,inf,2881.0,5418,7337,1000
1149,openb-pod-4963,0,inf,2654.0,3947,6635,1000
1150,openb-pod-6543,0,inf,1406.0,2145,3626,1000
1151,openb-pod-7002,0,inf,1986.0,3008,5124,1000
1152,openb-pod-5543,0,inf,2374.0,4663,6263,1000
1153,openb-pod-7059,0,inf,23227.0,36037,61068,1000
1154,openb-pod-3019,0,inf,11852.0,19424,31215,220
1155,openb-pod-3119,0,inf,1167.0,1706,3035,810
1156,openb-pod-2446,0,inf,5160.0,9878,12940,320
1157,openb-pod-5379,0,inf,3995.0,6183,10168,1000
1158,openb-pod-3562,0,inf,93426.0,162597,229408,1000
1159,openb-pod-2640,0,inf,12674.0,17955,31128,230
1160,openb-pod-2093,0,inf,32330.0,51941,79516,460
1161,openb-pod-6492,0,inf,4913.0,7681,12552,1000
1162,openb-pod-6835,0,inf,8102.0,14572,20819,1000
1163,openb-pod-2336,0,inf,19735.0,37520,50005,810
1164,openb-pod-2578,0,inf,35380.0,61438,88391,810
1165,openb-pod-1351,0,inf,11181.0,20484,29286,810
1166,openb-pod-3419,0,inf,78546.0,111732,197404,1000
1167,openb-pod-7270,0,inf,3418.0,4901,8688,1000
1168,openb-pod-2031,0,inf,1158.0,1889,2965,810
1169,openb-pod-4931,0,inf,4129.0,7614,10967,1000
1170,openb-pod-6323,0,inf,1052.0,1833,2676,1000
1171,openb-pod-5939,0,5867.0,3862.0,7217,9366,1000
1172,openb-pod-6863,0,65018.0,36054.0,56525,88193,1000
1173,openb-pod-2194,0,inf,1124.0,2224,2718,810
1174,openb-pod-7165,0,inf,4185.0,6740,10235,1000
1175,openb-pod-6844,0,inf,6184.0,12316,15989,1000
1176,openb-pod-1548,0,inf,13234.0,22523,32258,220
1177,openb-pod-7651,0,inf,3167.0,6195,7609,1000
1178,openb-pod-3108,0,inf,2371.0,3688,6229,460
1179,openb-pod-4690,0,inf,11619.0,19716,30679,1000
1180,openb-pod-3192,0,inf,3648.0,5543,8761,470
1181,openb-pod-3825,0,inf,3494.0,6614,9078,1000
1182,openb-pod-2918,0,inf,6069.0,9716,16097,320
1183,openb-pod-7285,0,inf,1906.0,2677,4958,1000
1184,openb-pod-4150,0,inf,32446.0,63663,81645,1000
1185,openb-pod-6706,0,inf,3685.0,5798,9726,1000
1186,openb-pod-6482,0,inf,30231.0,60062,73051,1000
1187,openb-pod-5860,0,4243.0,2166.0,3035,5466,1000
1188,openb-pod-2994,0,inf,9688.0,15202,23986,470
1189,openb-pod-4565,0,inf,5886.0,9409,15148,1000
1190,openb-pod-6958,0,31935.0,11588.0,21389,28968,1000
1191,openb-pod-6371,0,inf,1981.0,3601,5243,1000
1192,openb-pod-4273,0,inf,15150.0,21593,37292,1000
1193,openb-pod-5462,0,inf,2672.0,5334,6832,1000
1194,openb-pod-7090,0,4088.0,2369.0,4700,5849,1000
1195,openb-pod-3945,0,inf,1316.0,1910,3191,1000
1196,openb-pod-3174,0,inf,3877.0,6783,9308,220
1197,openb-pod-3584,0,inf,1201.0,1874,3147,1000
1198,openb-pod-1149,0,inf,1197.0,2309,3016,460
1199,openb-pod-7971,0,inf,1689.0,2753,4115,1000
1200,openb-pod-6467,0,inf,1358.0,2712,3589,1000
1201,openb-pod-3561,0,inf,9836.0,18348,24017,1000
1202,openb-pod-4611,0,inf,3660.0,7180,9057,1000
1203,openb-pod-3429,0,inf,3587.0,5610,8966,1000
1204,openb-pod-7262,0,8920.0,3343.0,5018,8746,1000
1205,openb-pod-5104,0,inf,3657.0,7080,9147,1000
1206,openb-pod-4778,0,inf,2705.0,4064,6538,1000
1207,openb-pod-6825,0,inf,10396.0,19151,26551,1000
1208,openb-pod-5827,0,inf,17139.0,32050,43429,1000
1209,openb-pod-5945,0,inf,3485.0,6523,8867,1000
1210,openb-pod-5313,0,inf,15960.0,25624,38412,1000
1211,openb-pod-2813,0,inf,14230.0,21036,36002,220
1212,openb-pod-2365,0,inf,14551.0,25104,35145,470
1213,openb-pod-5180,0,11044.0,7679.0,13218,20073,1000
1214,openb-pod-3342,0,inf,1411.0,2113,3608,160
1215,openb-pod-4350,0,inf,1276.0,2410,3096,1000
1216,openb-pod-4108,0,inf,2749.0,5429,7049,1000
1217,openb-pod-2190,0,inf,1689.0,2407,4400,650
1218,openb-pod-5911,0,65388.0,37893.0,64636,95487,1000
1219,openb-pod-5093,0,inf,1216.0,2192,3084,1000
1220,openb-pod-2695,0,52471.0,21598.0,40040,54288,460
1221,openb-pod-4127,0,inf,3294.0,5095,8295,1000
1222,openb-pod-4617,0,inf,1556.0,2456,4078,1000
1223,openb-pod-2490,0,27314.0,11907.0,16994,29291,470
1224,openb-pod-4145,0,4406.0,1805.0,2969,4572,1000
1225,openb-pod-2826,0,inf,3100.0,5319,7812,110
1226,openb-pod-7562,0,inf,4572.0,7078,11845,1000
1227,openb-pod-7682,0,inf,49352.0,76137,120882,1000
1228,openb-pod-3616,0,inf,11160.0,21383,29443,1000
1229,openb-pod-4795,0,inf,2246.0,3426,5745,1000
1230,openb-pod-2502,0,inf,72698.0,117956,187820,220
1231,openb-pod-4556,0,inf,14900.0,24620,39367,1000
1232,openb-pod-5147,0,inf,21635.0,36004,55023,1000
1233,openb-pod-6335,0,inf,3954.0,7573,10143,1000
1234,openb-pod-3787,0,inf,566821.0,904152,1432103,1000
1235,openb-pod-3705,0,inf,7157.0,13537,18399,1000
1236,openb-pod-1404,0,inf,4445.0,8068,11629,160
1237,openb-pod-7393,0,inf,1697.0,2447,4218,1000
1238,openb-pod-1854,0,inf,8273.0,14313,21782,470
1239,openb-pod-1987,0,inf,2563.0,4100,6196,320
1240,openb-pod-5909,0,14253.0,6803.0,9883,17841,1000
1241,openb-pod-6633,0,inf,3862.0,7032,9602,1000
1242,openb-pod-3657,0,1458.0,1137.0,1759,2978,1000
1243,openb-pod-5022,0,inf,5211.0,9301,12990,1000
1244,openb-pod-5443,0,inf,3261.0,4623,8480,1000
1245,openb-pod-7320,0,inf,7157.0,10803,18666,1000
1246,openb-pod-8004,0,inf,1491.0,2384,3686,1000
1247,openb-pod-6722,0,inf,1179.0,1788,2868,1000
1248,openb-pod-1475,0,inf,4538.0,7573,11501,320
1249,openb-pod-4317,0,inf,3140.0,5537,8254,1000
1250,openb-pod-7464,0,inf,2039.0,4072,5006,1000
1251,openb-pod-4400,0,4702.0,2997.0,5188,7933,1000
1252,openb-pod-3097,0,inf,18457.0,29235,47620,320
1253,openb-pod-1701,0,inf,7023.0,13114,17707,810
1254,openb-pod-3420,0,inf,2270.0,4049,5752,1000
1255,openb-pod-2644,0,inf,2968.0,4265,7765,320
1256,openb-pod-1162,0,inf,4103.0,6349,10641,470
1257,openb-pod-1504,0,inf,1446.0,2462,3815,370
1258,openb-pod-3837,0,inf,12276.0,20994,30511,1000
1259,openb-pod-6502,0,inf,5482.0,10100,13243,1000
1260,openb-pod-6584,0,inf,1828.0,2734,4749,1000
1261,openb-pod-6020,0,inf,1237.0,1865,3013,1000
1262,openb-pod-2677,0,inf,6936.0,12160,17424,230
1263,openb-pod-5635,0,6368.0,4022.0,6432,10226,1000
1264,openb-pod-2208,0,inf,4589.0,6467,11329,320
1265,openb-pod-3608,0,inf,1993.0,3271,4814,1000
1266,openb-pod-2524,0,inf,3770.0,5676,9603,470
1267,openb-pod-5338,0,inf,1406.0,2773,3719,1000
1268,openb-pod-5980,0,inf,10922.0,20169,28335,1000
1269,openb-pod-3214,0,inf,1143.0,1878,2825,810
1270,openb-pod-5059,0,inf,3680.0,6970,9756,1000
1271,openb-pod-7403,0,inf,1507.0,2693,3846,1000
1272,openb-pod-6376,0,inf,1565.0,3111,4025,1000
1273,openb-pod-8011,0,inf,12795.0,24594,31947,1000
1274,openb-pod-1161,0,inf,2401.0,3406,5924,460
1275,openb-pod-3944,0,inf,1344.0,2107,3363,1000
1276,openb-pod-4216,0,inf,4766.0,8453,12072,1000
1277,openb-pod-7900,0,4529.0,2300.0,3711,5826,1000
1278,openb-pod-6192,0,inf,2176.0,4266,5622,1000
1279,openb-pod-1210,0,inf,1250.0,2489,3245,810
1280,openb-pod-7027,0,inf,2705.0,4813,7143,1000
1281,openb-pod-2743,0,inf,5642.0,9495,14513,320
1282,openb-pod-3813,0,inf,2666.0,4293,6585,1000
1283,openb-pod-7689,0,10263.0,3615.0,5559,8979,1000
1284,openb-pod-7653,0,inf,1153.0,2039,3006,1000
1285,openb-pod-5508,0,inf,9579.0,16009,23916,1000
1286,openb-pod-5979,0,inf,4349.0,6735,10519,1000
1287,openb-pod-4057,0,inf,3261.0,5063,8183,1000
1288,openb-pod-4736,0,inf,1906.0,2784,5022,1000
1289,openb-pod-1978,0,inf,1290.0,2507,3313,320
1290,openb-pod-4719,0,inf,1555.0,3099,4041,1000
1291,openb-pod-3876,0,inf,6524.0,11713,16462,1000
1292,openb-pod-5343,0,inf,778885.0,1196546,1969318,1000
1293,openb-pod-1914,0,inf,3914.0,7702,9478,810
1294,openb-pod-7280,0,inf,7929.0,15597,19782,1000
1295,openb-pod-2522,0,inf,2220.0,4275,5358,160
1296,openb-pod-2374,0,inf,1829.0,3081,4689,320
1297,openb-pod-3533,0,inf,1483.0,2637,3740,1000
1298,openb-pod-6064,0,5833.0,2935.0,4395,7432,1000
1299,openb-pod-8141,0,inf,3032.0,6038,7642,1000
1300,openb-pod-4519,0,inf,1428.0,2092,3500,1000
1301,openb-pod-2436,0,inf,15330.0,22185,38855,160
1302,openb-pod-2038,0,inf,3066.0,6085,7718,470
1303,openb-pod-4855,0,27229.0,10986.0,16392,29062,1000
1304,openb-pod-3900,0,inf,3833.0,6942,9295,1000
1305,openb-pod-6690,0,inf,2219.0,3136,5598,1000
1306,openb-pod-1575,0,inf,1209.0,1829,3182,810
1307,openb-pod-6227,0,inf,5568.0,7947,13651,1000
1308,openb-pod-6998,0,inf,1275.0,2390,3307,1000
1309,openb-pod-2008,0,inf,7365.0,12675,18488,320
1310,openb-pod-4462,0,inf,12276.0,17195,32501,1000
1311,openb-pod-7781,0,inf,2731.0,4079,6589,1000
1312,openb-pod-3848,0,inf,1074.0,1724,2799,1000
1313,openb-pod-6054,0,inf,1023.0,1573,2663,1000
1314,openb-pod-6418,0,inf,2786.0,3936,6935,1000
1315,openb-pod-6708,0,inf,7679.0,14424,18504,1000
1316,openb-pod-7251,0,inf,2437.0,4248,6201,1000
1317,openb-pod-2527,0,inf,12651.0,22534,33410,810
1318,openb-pod-5117,0,inf,5740.0,10316,14459,1000
1319,openb-pod-5042,0,inf,4582.0,8662,11514,1000
1320,openb-pod-2968,0,inf,9925.0,16894,25768,220
1321,openb-pod-2419,0,inf,3868.0,7120,9999,470
1322,openb-pod-3670,0,inf,4159.0,6514,10056,1000
1323,openb-pod-8068,0,inf,3136123.0,6265384,7719404,1000
1324,openb-pod-3355,0,inf,10811.0,17262,28276,320
1325,openb-pod-4570,0,inf,1974.0,3772,4939,1000
1326,openb-pod-6564,0,inf,1947.0,3776,4912,1000
1327,openb-pod-3768,0,inf,4506650.0,6854862,11936078,1000
1328,openb-pod-1421,0,inf,1564.0,2432,3836,320
1329,openb-pod-1520,0,inf,12549.0,18525,32300,320
1330,openb-pod-4120,0,16499.0,6915.0,11999,18195,1000
1331,openb-pod-3090,0,inf,2026.0,3030,5049,160
1332,openb-pod-4085,0,4632.0,2116.0,3653,5454,1000
1333,openb-pod-6310,0,4361.0,3343.0,5879,8078,1000
1334,openb-pod-6252,0,2480.0,1440.0,2673,3666,1000
1335,openb-pod-3552,0,inf,2207.0,4144,5418,1000
1336,openb-pod-6709,0,inf,4983.0,7440,12543,1000
1337,openb-pod-3301,0,inf,1001.0,1760,2543,320
1338,openb-pod-6136,0,inf,4455.0,7748,11646,1000
1339,openb-pod-7135,0,inf,2035.0,3998,4968,1000
1340,openb-pod-2744,0,inf,5677.0,9994,13672,810
1341,openb-pod-2601,0,15413.0,8100.0,13486,20055,810
1342,openb-pod-2521,0,inf,1859.0,3506,4869,650
1343,openb-pod-3292,0,inf,3772.0,7067,9278,470
1344,openb-pod-4236,0,2433.0,1905.0,3757,4586,1000
1345,openb-pod-3957,0,inf,3657.0,5655,9451,1000
1346,openb-pod-2486,0,inf,6486.0,10259,16782,810
1347,openb-pod-4901,0,inf,2931.0,4785,7257,1000
1348,openb-pod-3480,0,inf,1121.0,1862,2705,1000
1349,openb-pod-3012,0,inf,11842.0,20673,29278,470
1350,openb-pod-7448,0,inf,3773.0,6100,9910,1000
1351,openb-pod-3303,0,inf,1190.0,2234,2862,650
1352,openb-pod-6119,0,inf,3659.0,7144,9488,1000
1353,openb-pod-6981,0,2066.0,1174.0,1860,2989,1000
1354,openb-pod-2160,0,inf,4870.0,7911,12840,810
1355,openb-pod-1343,0,inf,11841.0,20701,31296,470
1356,openb-pod-4059,0,inf,1096.0,1867,2819,1000
1357,openb-pod-1365,0,10566.0,7389.0,14764,19333,220
1358,openb-pod-3436,0,inf,1280.0,2080,3088,1000
1359,openb-pod-5933,0,inf,35841.0,66547,86886,1000
1360,openb-pod-5810,0,inf,5878.0,10448,15512,1000
1361,openb-pod-6992,0,inf,7349.0,12393,18399,1000
1362,openb-pod-1867,0,18040.0,15004.0,28109,38312,320
1363,openb-pod-5026,0,inf,2849.0,4917,7250,1000
1364,openb-pod-5479,0,inf,1316.0,1914,3187,1000
1365,openb-pod-3079,0,inf,1904.0,3018,4994,650
1366,openb-pod-2000,0,inf,3090.0,6159,7844,810
1367,openb-pod-2021,0,inf,1015.0,2008,2552,810
1368,openb-pod-1636,0,inf,43251.0,82363,109072,320
1369,openb-pod-7431,0,inf,3637.0,5779,8995,1000
1370,openb-pod-4553,0,inf,6295.0,11980,15712,1000
1371,openb-pod-7757,0,inf,2869.0,4217,7627,1000
1372,openb-pod-2266,0,inf,2849.0,5259,7099,650
1373,openb-pod-1933,0,2159.0,1069.0,1496,2824,370
1374,openb-pod-2325,0,inf,1411.0,2095,3562,470
1375,openb-pod-3118,0,inf,9379.0,17617,22694,320
1376,openb-pod-3548,0,inf,5843.0,8342,15179,1000
1377,openb-pod-1937,0,inf,1167.0,1643,2941,370
1378,openb-pod-2177,0,inf,2606.0,3778,6367,470
1379,openb-pod-1685,0,inf,15722.0,23220,37890,440
1380,openb-pod-6864,0,inf,1677.0,3268,4043,1000
1381,openb-pod-7063,0,inf,2456.0,4669,6447,1000
